,perplexity_scores,correct,label
25,"[24.720232009887695, 22.777570724487305, 28.77557945251465, 17.69306182861328, 19.60782241821289, 27.952064514160156, 18.808223724365234, 27.44617462158203, 19.754127502441406, 31.023103713989258, 15.760173797607422]",False,pre2022
26,"[11.037496566772461, 16.587194442749023, 15.4415283203125, 20.876453399658203, 13.033720970153809, 21.27286720275879, 16.133134841918945, 14.321538925170898, 14.759193420410156, 11.966287612915039, 10.56005859375]",False,pre2022
27,"[14.557760238647461, 25.570476531982422, 15.607215881347656, 17.27301788330078, 16.065969467163086, 17.580881118774414, 14.61072063446045, 17.589370727539062, 13.552495956420898, 32.33305740356445, 16.68807029724121]",False,pre2022
28,"[13.885734558105469, 22.173152923583984, 19.485815048217773, 22.734546661376953, 16.836687088012695, 17.771167755126953, 12.116961479187012, 23.91942024230957, 14.277644157409668, 38.48731994628906, 15.922163963317871]",False,pre2022
29,"[12.63615608215332, 16.491498947143555, 14.33791446685791, 15.874979972839355, 17.622119903564453, 18.10972023010254, 14.739437103271484, 19.878894805908203, 12.546043395996094, 20.733835220336914, 16.772539138793945]",False,pre2022
30,"[15.296392440795898, 16.268653869628906, 17.734678268432617, 16.40852165222168, 17.215167999267578, 21.65233039855957, 14.097002983093262, 18.057987213134766, 14.181793212890625, 22.95564842224121, 10.315668106079102]",False,pre2022
31,"[12.788737297058105, 18.28901481628418, 17.523666381835938, 19.89881134033203, 14.878622055053711, 18.81711769104004, 11.661444664001465, 16.184057235717773, 12.636957168579102, 21.16102409362793, 10.5383882522583]",False,pre2022
32,"[13.364730834960938, 20.457443237304688, 15.825996398925781, 15.870328903198242, 13.020657539367676, 20.917139053344727, 12.388553619384766, 25.718915939331055, 16.250883102416992, 17.45012092590332, 16.263246536254883]",False,pre2022
33,"[1.3963342905044556, 5.140305042266846, 2.4505789279937744, 12.436388969421387, 1.4075003862380981, 6.6902689933776855, 9.358865737915039, 13.002084732055664, 4.028042793273926, 6.930220603942871, 5.618668556213379]",True,pre2022
34,"[24.482357025146484, 22.88339614868164, 23.754812240600586, 23.524404525756836, 22.58209800720215, 28.644975662231445, 18.728591918945312, 23.717191696166992, 22.31730079650879, 31.414091110229492, 14.644660949707031]",False,pre2022
35,"[15.886550903320312, 15.769893646240234, 13.208466529846191, 25.414602279663086, 14.281164169311523, 21.571855545043945, 15.196303367614746, 17.161746978759766, 13.146053314208984, 40.41977310180664, 16.92820167541504]",False,pre2022
36,"[9.134267807006836, 15.053102493286133, 10.256636619567871, 17.048622131347656, 14.41175365447998, 15.762920379638672, 11.865374565124512, 11.862161636352539, 10.694716453552246, 20.291473388671875, 9.408191680908203]",True,pre2022
37,"[13.692431449890137, 24.10616111755371, 20.536678314208984, 30.821643829345703, 14.32413101196289, 31.25358009338379, 17.954648971557617, 25.42632293701172, 16.401288986206055, 38.71613311767578, 18.443960189819336]",True,pre2022
38,"[24.577774047851562, 19.82798194885254, 32.750789642333984, 15.40794563293457, 22.354124069213867, 23.02202796936035, 25.7480525970459, 19.418989181518555, 24.527297973632812, 34.940547943115234, 16.224576950073242]",False,pre2022
39,"[12.545355796813965, 12.138922691345215, 13.76491928100586, 14.729162216186523, 10.007102966308594, 10.49535846710205, 11.782312393188477, 18.895902633666992, 11.064556121826172, 29.135366439819336, 11.08643627166748]",False,pre2022
40,"[29.144405364990234, 31.516807556152344, 27.060129165649414, 25.29938507080078, 29.26785659790039, 54.74774169921875, 29.71186637878418, 38.73613357543945, 33.152549743652344, 34.66510772705078, 39.985469818115234]",False,pre2022
41,"[9.89844036102295, 5.505640506744385, 9.516067504882812, 9.866488456726074, 7.667140007019043, 12.222325325012207, 6.545053958892822, 9.124638557434082, 9.423306465148926, 7.395420074462891, 8.705732345581055]",False,pre2022
42,"[17.048799514770508, 14.216878890991211, 21.383665084838867, 20.977632522583008, 19.671329498291016, 26.792095184326172, 18.883512496948242, 24.11370849609375, 21.306581497192383, 21.144794464111328, 16.075904846191406]",False,pre2022
43,"[4.765127182006836, 17.873136520385742, 13.294648170471191, 20.000600814819336, 4.931910037994385, 13.727904319763184, 16.5428466796875, 19.773088455200195, 14.665387153625488, 19.44063949584961, 13.590619087219238]",True,pre2022
44,"[3.451577663421631, 12.997485160827637, 15.60937786102295, 14.33624267578125, 14.10389518737793, 25.96271324157715, 10.523589134216309, 18.72818946838379, 17.443374633789062, 31.01200294494629, 11.787137031555176]",True,pre2022
45,"[18.404945373535156, 29.592876434326172, 23.228313446044922, 28.231426239013672, 22.206064224243164, 26.663278579711914, 19.778034210205078, 22.614009857177734, 22.063297271728516, 41.32848358154297, 21.93708610534668]",True,pre2022
46,"[11.151078224182129, 15.538983345031738, 14.375532150268555, 18.368322372436523, 15.712146759033203, 16.330114364624023, 14.950159072875977, 15.651802062988281, 12.353973388671875, 16.717439651489258, 11.971729278564453]",True,pre2022
47,"[15.949348449707031, 16.90464210510254, 20.340578079223633, 18.476032257080078, 17.443540573120117, 19.94602394104004, 13.389636039733887, 21.61935806274414, 17.046634674072266, 20.503318786621094, 15.177166938781738]",False,pre2022
48,"[13.920416831970215, 15.477355003356934, 29.757734298706055, 18.379352569580078, 12.958850860595703, 22.03592300415039, 18.83519744873047, 19.89153480529785, 17.538965225219727, 36.09426498413086, 13.506227493286133]",False,pre2022
49,"[14.103353500366211, 24.721311569213867, 15.835771560668945, 16.275617599487305, 18.369159698486328, 18.018657684326172, 14.750198364257812, 16.507902145385742, 13.713529586791992, 25.933345794677734, 7.7435221672058105]",False,pre2022
50,"[31.47005271911621, 48.045650482177734, 36.46553421020508, 56.20753479003906, 39.395748138427734, 34.73008346557617, 27.97958755493164, 39.65822219848633, 42.1248779296875, 56.76486587524414, 20.413511276245117]",False,pre2022
51,"[11.722467422485352, 26.43766212463379, 17.459035873413086, 17.422855377197266, 13.9310941696167, 13.335883140563965, 18.137920379638672, 13.54497241973877, 13.067449569702148, 27.770925521850586, 13.41594409942627]",True,pre2022
52,"[13.560783386230469, 13.65534782409668, 16.456981658935547, 17.391101837158203, 18.53928565979004, 16.058855056762695, 12.793004035949707, 19.91927719116211, 14.930218696594238, 19.34917640686035, 18.33787727355957]",False,pre2022
53,"[12.667191505432129, 19.321876525878906, 22.89519500732422, 22.610942840576172, 13.32282543182373, 14.686720848083496, 21.7485408782959, 30.048770904541016, 17.491451263427734, 22.77317237854004, 16.55435562133789]",True,pre2022
54,"[22.91440200805664, 31.4303035736084, 28.128570556640625, 21.393232345581055, 28.935388565063477, 21.002685546875, 18.17496109008789, 26.371919631958008, 24.594039916992188, 75.48554992675781, 23.660621643066406]",False,pre2022
55,"[12.497417449951172, 13.158878326416016, 13.610843658447266, 19.78057098388672, 13.178403854370117, 11.71977424621582, 13.01027774810791, 15.294346809387207, 12.1954345703125, 16.833547592163086, 10.9614896774292]",False,pre2022
56,"[10.062997817993164, 13.32569408416748, 11.646604537963867, 19.27932357788086, 12.366052627563477, 12.392557144165039, 12.13667106628418, 18.322837829589844, 11.328437805175781, 17.858905792236328, 13.920121192932129]",True,pre2022
57,"[7.302481651306152, 10.217424392700195, 7.262835502624512, 10.671957969665527, 9.019742012023926, 10.589218139648438, 9.565361976623535, 13.316400527954102, 8.250663757324219, 17.771276473999023, 8.64604377746582]",False,pre2022
58,"[7.725597858428955, 9.769377708435059, 11.49106502532959, 10.41491413116455, 10.973468780517578, 10.521427154541016, 9.005982398986816, 12.649523735046387, 9.015706062316895, 12.464155197143555, 10.852278709411621]",True,pre2022
59,"[13.373517990112305, 13.386154174804688, 14.188986778259277, 12.926823616027832, 13.124848365783691, 12.350378036499023, 12.695603370666504, 13.407011032104492, 11.778942108154297, 20.107654571533203, 11.70368480682373]",False,pre2022
60,"[12.53788948059082, 19.70462417602539, 15.003791809082031, 24.12362289428711, 18.328622817993164, 27.108417510986328, 19.066314697265625, 19.781646728515625, 15.240099906921387, 18.689289093017578, 16.546537399291992]",True,pre2022
61,"[9.42515754699707, 9.105772972106934, 12.566690444946289, 20.010269165039062, 11.716840744018555, 14.625508308410645, 16.15289878845215, 20.332962036132812, 13.65691089630127, 26.437074661254883, 12.925698280334473]",False,pre2022
62,"[15.295514106750488, 18.615365982055664, 15.915628433227539, 28.421049118041992, 15.773563385009766, 23.70066261291504, 31.876779556274414, 15.753294944763184, 16.31649398803711, 21.602693557739258, 14.688241004943848]",False,pre2022
63,"[18.273849487304688, 12.54802417755127, 20.005037307739258, 26.07695960998535, 24.692729949951172, 16.003875732421875, 19.9194393157959, 27.01749038696289, 23.65390968322754, 24.9248046875, 11.07107925415039]",False,pre2022
64,"[17.858591079711914, 24.3194522857666, 23.42436981201172, 23.74673843383789, 18.429485321044922, 21.935684204101562, 21.306997299194336, 21.909053802490234, 20.315134048461914, 30.427907943725586, 16.208492279052734]",False,pre2022
65,"[13.526045799255371, 29.192049026489258, 20.70598793029785, 27.30078125, 22.734134674072266, 19.259565353393555, 18.749589920043945, 22.093917846679688, 16.1408748626709, 32.56513595581055, 14.083857536315918]",True,pre2022
66,"[11.912367820739746, 13.367426872253418, 11.323634147644043, 22.37809944152832, 13.202486991882324, 15.321770668029785, 11.794571876525879, 13.962201118469238, 13.313918113708496, 18.447092056274414, 13.046467781066895]",False,pre2022
67,"[23.301841735839844, 25.155994415283203, 24.443700790405273, 26.75809669494629, 28.461843490600586, 26.899951934814453, 22.108503341674805, 29.380264282226562, 22.275390625, 85.32003021240234, 19.51288604736328]",False,pre2022
68,"[9.965251922607422, 12.31334400177002, 14.582225799560547, 17.141511917114258, 19.521848678588867, 16.400358200073242, 13.756208419799805, 17.00564193725586, 13.243805885314941, 22.570648193359375, 10.461536407470703]",True,pre2022
69,"[12.54485034942627, 15.547840118408203, 15.125038146972656, 16.77631378173828, 17.571447372436523, 18.86881446838379, 14.161813735961914, 19.36252212524414, 10.755048751831055, 13.663684844970703, 14.439103126525879]",False,pre2022
70,"[21.342164993286133, 26.728313446044922, 24.150238037109375, 29.52320098876953, 36.478309631347656, 32.559112548828125, 25.555110931396484, 27.38706398010254, 20.899839401245117, 47.18283462524414, 15.12195110321045]",False,pre2022
71,"[15.459461212158203, 80.5687255859375, 12.557190895080566, 19.130340576171875, 16.65554428100586, 22.32140350341797, 19.55398941040039, 19.713109970092773, 18.440073013305664, 28.3548641204834, 19.056394577026367]",False,pre2022
72,"[9.164512634277344, 36.71391677856445, 8.967174530029297, 12.628114700317383, 11.812729835510254, 14.298758506774902, 9.798750877380371, 12.837276458740234, 9.309928894042969, 13.358091354370117, 10.22424030303955]",False,pre2022
73,"[18.295669555664062, 17.296586990356445, 19.63960838317871, 20.06833267211914, 18.463623046875, 20.289058685302734, 19.824237823486328, 21.163496017456055, 19.40053367614746, 17.93622589111328, 17.36603546142578]",False,pre2022
74,"[8.566282272338867, 13.404952049255371, 10.893665313720703, 16.392751693725586, 11.439947128295898, 14.869575500488281, 10.601070404052734, 14.974787712097168, 11.851216316223145, 14.652962684631348, 10.143852233886719]",True,pre2022
75,"[12.187633514404297, 12.52507209777832, 11.381027221679688, 14.518941879272461, 11.312173843383789, 10.406487464904785, 9.82653522491455, 14.047529220581055, 10.975532531738281, 27.813678741455078, 11.461230278015137]",False,pre2022
76,"[11.47613525390625, 19.53109359741211, 15.564801216125488, 14.733155250549316, 11.543573379516602, 12.526062965393066, 11.144377708435059, 15.396414756774902, 12.902523040771484, 14.962654113769531, 19.048904418945312]",False,pre2022
77,"[12.41927433013916, 12.877998352050781, 11.075326919555664, 14.037304878234863, 11.404577255249023, 15.330452919006348, 10.636005401611328, 11.873564720153809, 10.587484359741211, 16.89952850341797, 13.610735893249512]",False,pre2022
78,"[15.246500015258789, 16.834640502929688, 10.419561386108398, 16.836029052734375, 12.910646438598633, 14.63978385925293, 14.882431983947754, 13.87893295288086, 13.45849895477295, 24.165328979492188, 13.15578842163086]",False,pre2022
79,"[2.7309799194335938, 12.983040809631348, 9.869516372680664, 12.018536567687988, 8.681727409362793, 13.131587028503418, 11.618485450744629, 12.916275024414062, 9.924590110778809, 8.263835906982422, 10.840639114379883]",True,pre2022
80,"[14.472896575927734, 11.165593147277832, 17.877628326416016, 13.802168846130371, 14.051652908325195, 18.080039978027344, 12.563553810119629, 15.715245246887207, 11.802583694458008, 15.97156047821045, 10.335508346557617]",False,pre2022
81,"[19.491804122924805, 18.957063674926758, 29.834428787231445, 21.702037811279297, 29.486860275268555, 21.075660705566406, 20.432777404785156, 22.415441513061523, 21.919675827026367, 22.73636817932129, 21.32093620300293]",False,pre2022
82,"[15.822083473205566, 24.125141143798828, 15.466156005859375, 17.817346572875977, 15.52883243560791, 16.162302017211914, 13.881857872009277, 14.686185836791992, 16.48063087463379, 24.13165855407715, 12.695149421691895]",False,pre2022
83,"[13.731698036193848, 12.318506240844727, 14.118684768676758, 22.620792388916016, 19.683732986450195, 16.958602905273438, 15.900343894958496, 18.4041805267334, 14.763986587524414, 22.548860549926758, 14.963652610778809]",False,pre2022
84,"[17.269784927368164, 13.515897750854492, 15.097112655639648, 23.332611083984375, 13.47518539428711, 56.262611389160156, 14.72044563293457, 18.34958839416504, 16.34376335144043, 25.18737030029297, 12.170483589172363]",False,pre2022
85,"[11.321161270141602, 15.687812805175781, 14.859790802001953, 21.430370330810547, 17.343542098999023, 18.335573196411133, 13.738109588623047, 24.027912139892578, 15.269457817077637, 39.28981018066406, 18.268756866455078]",True,pre2022
86,"[12.931114196777344, 15.99614429473877, 13.483392715454102, 15.198723793029785, 19.58576011657715, 19.855188369750977, 13.290696144104004, 18.55042839050293, 17.42383575439453, 22.49718475341797, 14.69937801361084]",True,pre2022
87,"[12.479549407958984, 12.016622543334961, 17.71980857849121, 12.792793273925781, 10.885035514831543, 11.1671724319458, 13.145936965942383, 15.850464820861816, 12.052275657653809, 23.126680374145508, 9.156176567077637]",False,pre2022
88,"[14.673991203308105, 19.427268981933594, 17.19892692565918, 19.659902572631836, 18.13874626159668, 20.930273056030273, 14.40599250793457, 27.364891052246094, 19.228580474853516, 21.955472946166992, 13.090946197509766]",False,pre2022
89,"[11.67173957824707, 15.969884872436523, 17.21521759033203, 28.640216827392578, 17.065181732177734, 19.600505828857422, 23.49776268005371, 20.631086349487305, 17.14801597595215, 30.571632385253906, 21.571104049682617]",True,pre2022
90,"[16.480552673339844, 15.457548141479492, 23.40690040588379, 25.686399459838867, 18.46546745300293, 24.551372528076172, 16.186105728149414, 26.242618560791016, 22.18645668029785, 33.698673248291016, 13.799549102783203]",False,pre2022
91,"[14.769890785217285, 21.427719116210938, 15.544841766357422, 32.50254821777344, 19.32135581970215, 43.724510192871094, 17.760217666625977, 18.31385040283203, 16.22000503540039, 29.037933349609375, 16.850967407226562]",True,pre2022
92,"[13.107414245605469, 15.907210350036621, 11.744881629943848, 14.984933853149414, 12.809213638305664, 12.375700950622559, 15.40432357788086, 12.23370361328125, 14.823697090148926, 21.027692794799805, 9.329907417297363]",False,pre2022
93,"[12.675019264221191, 12.535674095153809, 13.097814559936523, 16.125173568725586, 15.486793518066406, 15.377869606018066, 13.537097930908203, 15.323925971984863, 11.695740699768066, 20.38538360595703, 11.436716079711914]",False,pre2022
94,"[15.649283409118652, 18.71595001220703, 15.940848350524902, 21.09105682373047, 21.018203735351562, 23.227659225463867, 19.365550994873047, 22.569002151489258, 17.926986694335938, 32.923099517822266, 16.72243881225586]",True,pre2022
95,"[9.841474533081055, 11.814579963684082, 10.9312162399292, 16.263385772705078, 12.004549980163574, 13.043209075927734, 8.965060234069824, 12.912696838378906, 15.132612228393555, 15.244621276855469, 12.95537281036377]",False,pre2022
96,"[16.763059616088867, 15.020574569702148, 20.01017951965332, 16.482580184936523, 16.716100692749023, 15.165943145751953, 16.37266731262207, 22.887908935546875, 15.48166561126709, 25.341480255126953, 14.075307846069336]",False,pre2022
97,"[25.349929809570312, 10.988359451293945, 30.80909538269043, 27.194435119628906, 22.5067081451416, 20.771522521972656, 19.558801651000977, 27.289209365844727, 22.05326271057129, 31.40530014038086, 17.348459243774414]",False,pre2022
98,"[11.641011238098145, 13.124187469482422, 13.5285062789917, 24.1813907623291, 15.300032615661621, 21.468229293823242, 13.586993217468262, 17.950069427490234, 14.383821487426758, 18.484342575073242, 13.916268348693848]",True,pre2022
99,"[13.04932975769043, 11.876508712768555, 13.342206001281738, 14.687453269958496, 16.72593116760254, 12.19038200378418, 13.417860984802246, 14.330430030822754, 11.156817436218262, 19.26995849609375, 12.676064491271973]",False,pre2022
100,"[8.47228717803955, 20.908611297607422, 11.746452331542969, 17.599559783935547, 13.176434516906738, 15.993878364562988, 9.86774730682373, 19.205101013183594, 10.763816833496094, 28.72114372253418, 14.561800956726074]",True,pre2022
101,"[18.658849716186523, 14.658927917480469, 22.075387954711914, 21.651168823242188, 20.77044677734375, 23.73285484313965, 25.82326316833496, 19.313024520874023, 22.523181915283203, 27.992820739746094, 16.025415420532227]",False,pre2022
102,"[13.064312934875488, 11.13846492767334, 14.911808967590332, 15.355792045593262, 14.356066703796387, 15.912976264953613, 16.472856521606445, 15.33165168762207, 13.113384246826172, 20.458213806152344, 11.162069320678711]",False,pre2022
103,"[20.33942985534668, 23.243337631225586, 27.559423446655273, 23.481611251831055, 27.156902313232422, 29.307861328125, 30.796133041381836, 27.26395034790039, 26.176280975341797, 21.635238647460938, 25.65233612060547]",True,pre2022
104,"[13.498449325561523, 18.824283599853516, 21.614765167236328, 17.451519012451172, 18.231081008911133, 21.36203956604004, 12.172024726867676, 18.577775955200195, 18.671207427978516, 44.52253723144531, 12.402937889099121]",False,pre2022
105,"[12.269983291625977, 21.91364097595215, 14.058015823364258, 18.96063804626465, 12.575526237487793, 15.79060173034668, 12.799652099609375, 21.47493553161621, 13.466029167175293, 19.274728775024414, 17.902006149291992]",True,pre2022
106,"[12.564282417297363, 15.781850814819336, 14.255521774291992, 15.269123077392578, 15.286181449890137, 9.976232528686523, 11.079370498657227, 19.203516006469727, 11.781515121459961, 25.869035720825195, 10.614669799804688]",False,pre2022
107,"[12.58453369140625, 14.533820152282715, 21.338298797607422, 26.885377883911133, 14.125930786132812, 15.98363208770752, 17.081979751586914, 22.70644760131836, 12.996329307556152, 23.60971450805664, 17.66207504272461]",True,pre2022
108,"[8.382023811340332, 14.431644439697266, 12.70993423461914, 14.726314544677734, 11.787375450134277, 11.921272277832031, 10.526618003845215, 13.758277893066406, 11.377047538757324, 16.61562156677246, 11.426712989807129]",True,pre2022
109,"[9.949623107910156, 11.657261848449707, 12.361518859863281, 13.022895812988281, 20.49973487854004, 12.974011421203613, 8.514520645141602, 22.838594436645508, 14.148138999938965, 20.42584800720215, 9.77719783782959]",False,pre2022
110,"[11.74511432647705, 11.928556442260742, 13.80800724029541, 12.61856460571289, 11.997809410095215, 19.425989151000977, 15.907768249511719, 17.99997901916504, 14.96326732635498, 19.095420837402344, 12.646650314331055]",True,pre2022
111,"[3.911278009414673, 19.77075958251953, 25.277681350708008, 19.43284034729004, 21.720304489135742, 30.89426612854004, 22.447721481323242, 21.27505874633789, 18.08867645263672, 22.361133575439453, 11.538003921508789]",True,pre2022
112,"[24.379676818847656, 18.20765495300293, 26.218854904174805, 48.728397369384766, 22.86174201965332, 31.775775909423828, 25.6068115234375, 29.92432975769043, 22.412490844726562, 53.01762771606445, 19.341108322143555]",False,pre2022
113,"[2.7433481216430664, 10.336762428283691, 12.176660537719727, 19.785051345825195, 13.664812088012695, 16.00955581665039, 17.778383255004883, 22.825082778930664, 12.57523250579834, 8.756372451782227, 10.517311096191406]",True,pre2022
114,"[14.447784423828125, 17.290287017822266, 18.838001251220703, 20.447086334228516, 15.313692092895508, 17.75229263305664, 14.788650512695312, 14.994805335998535, 15.44987678527832, 22.926658630371094, 13.265987396240234]",False,pre2022
115,"[4.291504859924316, 21.62761688232422, 21.092227935791016, 23.73431968688965, 22.10624122619629, 20.816370010375977, 16.823894500732422, 21.87503433227539, 18.55970001220703, 23.783466339111328, 14.145339965820312]",True,pre2022
116,"[10.593571662902832, 15.534416198730469, 15.642654418945312, 22.787694931030273, 17.114336013793945, 15.23065185546875, 16.157909393310547, 14.102677345275879, 12.342850685119629, 18.599746704101562, 13.943282127380371]",True,pre2022
117,"[16.664892196655273, 20.280803680419922, 14.871061325073242, 20.614702224731445, 15.395463943481445, 18.500831604003906, 14.388794898986816, 21.339767456054688, 18.375288009643555, 23.835128784179688, 14.829324722290039]",False,pre2022
118,"[10.715760231018066, 16.549457550048828, 7.138265609741211, 16.365076065063477, 13.332033157348633, 12.86219596862793, 12.629619598388672, 14.148354530334473, 10.021105766296387, 12.591187477111816, 10.399168014526367]",False,pre2022
119,"[2.4233248233795166, 18.258750915527344, 16.54914665222168, 15.233695983886719, 18.545276641845703, 18.40357208251953, 14.287979125976562, 17.40447998046875, 15.459840774536133, 46.676361083984375, 10.369256019592285]",True,pre2022
120,"[18.71314811706543, 39.98233413696289, 28.115636825561523, 25.555105209350586, 19.37338638305664, 26.7034854888916, 19.974044799804688, 30.450332641601562, 26.59587860107422, 21.322847366333008, 15.418201446533203]",False,pre2022
121,"[19.457490921020508, 33.77013397216797, 23.915372848510742, 21.784313201904297, 26.334503173828125, 26.883827209472656, 36.77521514892578, 28.547977447509766, 25.329164505004883, 30.092031478881836, 19.068634033203125]",False,pre2022
122,"[16.41754150390625, 18.861913681030273, 16.770267486572266, 28.223052978515625, 20.890016555786133, 17.706953048706055, 22.60564422607422, 30.59965705871582, 17.48664665222168, 25.94947624206543, 17.334653854370117]",True,pre2022
123,"[30.51601791381836, 20.277080535888672, 28.26175880432129, 36.60886764526367, 28.457399368286133, 23.74578094482422, 25.063310623168945, 29.5209903717041, 24.566631317138672, 27.350971221923828, 20.505386352539062]",False,pre2022
124,"[9.095112800598145, 14.52022647857666, 11.139551162719727, 10.806099891662598, 9.303729057312012, 15.194161415100098, 9.718457221984863, 8.642684936523438, 9.955589294433594, 10.741100311279297, 7.923184871673584]",False,pre2022
125,"[12.215449333190918, 14.588815689086914, 17.142648696899414, 20.658920288085938, 10.573616981506348, 20.50819206237793, 13.805383682250977, 19.15604019165039, 13.493739128112793, 18.999845504760742, 13.92463207244873]",False,pre2022
126,"[5.573820114135742, 8.318235397338867, 7.641665458679199, 6.291188716888428, 33.39284133911133, 6.475015163421631, 5.627247333526611, 6.8551859855651855, 6.432702541351318, 7.884095191955566, 5.702608108520508]",True,pre2022
